Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
145	 0.0003173452650107349	 494.6933474179024	 8.659229133898809e-11	 14.88863604473895	 6306.129682305289	 Fe hcp (Smith)
146	 0.0003237237356949481	 494.6933422638571	 9.191931791500163e-11	 14.8886360050219	 6306.129662143711	 Fe hcp (Smith)
147	 0.0003302304102537506	 494.6933369005426	 9.757405510117119e-11	 14.88863596369222	 6306.129641163515	 Fe hcp (Smith)
148	 0.0003368678654915525	 494.6933313194618	 1.035766631344847e-10	 14.88863592068443	 6306.129619331461	 Fe hcp (Smith)
149	 0.000343638730041085	 494.6933255117729	 1.09948542510751e-10	 14.88863587593041	 6306.129596612962	 Fe hcp (Smith)
150	 0.0003505456853781382	 494.6933194682748	 1.167124102618509e-10	 14.88863582935924	 6306.129572972025	 Fe hcp (Smith)
151	 0.0003575914668268842	 494.693313179393	 1.238923808895425e-10	 14.88863578089714	 6306.129548371197	 Fe hcp (Smith)
152	 0.0003647788647177512	 494.6933066351643	 1.315140524095039e-10	 14.88863573046734	 6306.129522771505	 Fe hcp (Smith)
153	 0.0003721107254865107	 494.6932998252209	 1.396045976120955e-10	 14.88863567798994	 6306.129496132388	 Fe hcp (Smith)
154	 0.0003795899527461368	 494.6932927387739	 1.481928608785693e-10	 14.88863562338181	 6306.129468411646	 Fe hcp (Smith)
155	 0.0003872195084993818	 494.6932853645965	 1.573094610856234e-10	 14.88863556655643	 6306.129439565361	 Fe hcp (Smith)
156	 0.0003950024142494571	 494.693277691006	 1.669869006953666e-10	 14.88863550742377	 6306.129409547832	 Fe hcp (Smith)
157	 0.0004029417522534236	 494.6932697058453	 1.772596816995741e-10	 14.88863544589015	 6306.129378311504	 Fe hcp (Smith)
158	 0.0004110406667290647	 494.6932613964638	 1.881644286128645e-10	 14.88863538185809	 6306.129345806889	 Fe hcp (Smith)
159	 0.0004193023650693343	 494.6932527496972	 1.997400190049042e-10	 14.88863531522613	 6306.129311982492	 Fe hcp (Smith)
160	 0.0004277301191486605	 494.6932437518466	 2.120277221542845e-10	 14.88863524588873	 6306.129276784725	 Fe hcp (Smith)
161	 0.0004363272665982618	 494.693234388657	 2.250713461541045e-10	 14.88863517373602	 6306.129240157826	 Fe hcp (Smith)
162	 0.0004450972121166623	 494.6932246452947	 2.38917394076505e-10	 14.88863509865371	 6306.129202043767	 Fe hcp (Smith)
163	 0.0004540434288859321	 494.6932145063236	 2.536152298734259e-10	 14.88863502052283	 6306.129162382165	 Fe hcp (Smith)
164	 0.0004631694598335161	 494.6932039556806	 2.692172541871783e-10	 14.8886349392196	 6306.129121110187	 Fe hcp (Smith)
165	 0.0004724789191424241	 494.6931929766508	 2.857790913420516e-10	 14.88863485461524	 6306.129078162445	 Fe hcp (Smith)
166	 0.0004819754935988891	 494.6931815518404	 3.033597875132591e-10	 14.88863476657568	 6306.129033470898	 Fe hcp (Smith)
167	 0.0004916629441505449	 494.6931696631494	 3.220220214162423e-10	 14.88863467496146	 6306.128986964744	 Fe hcp (Smith)
168	 0.0005015451073352553	 494.6931572917429	 3.418323276669644e-10	 14.88863457962744	 6306.128938570304	 Fe hcp (Smith)
169	 0.000511625896718259	 494.6931444180213	 3.628613338158009e-10	 14.88863448042257	 6306.128888210907	 Fe hcp (Smith)
170	 0.0005219093045884262	 494.6931310215892	 3.85184012437576e-10	 14.8886343771897	 6306.128835806772	 Fe hcp (Smith)
171	 0.0005323994034818738	 494.6931170812229	 4.088799483170756e-10	 14.88863426976527	 6306.128781274875	 Fe hcp (Smith)
172	 0.0005431003477712257	 494.6931025748371	 4.340336221301286e-10	 14.8886341579791	 6306.128724528823	 Fe hcp (Smith)
173	 0.0005540163753654436	 494.6930874794498	 4.607347117611299e-10	 14.88863404165407	 6306.128665478715	 Fe hcp (Smith)
174	 0.0005651518092943279	 494.6930717711459	 4.890784117961174e-10	 14.88863392060592	 6306.128604030999	 Fe hcp (Smith)
175	 0.0005765110595071497	 494.6930554250392	 5.191657731146484e-10	 14.88863379464285	 6306.128540088325	 Fe hcp (Smith)
176	 0.000588098624609006	 494.6930384152329	 5.511040631417722e-10	 14.88863366356531	 6306.128473549391	 Fe hcp (Smith)
177	 0.0005999190935782925	 494.6930207147791	 5.850071480999419e-10	 14.88863352716565	 6306.128404308781	 Fe hcp (Smith)
178	 0.0006119771476845611	 494.6930022956353	 6.209958992439409e-10	 14.88863338522775	 6306.128332256799	 Fe hcp (Smith)
179	 0.0006242775622694485	 494.6929831286208	 6.591986235913281e-10	 14.88863323752676	 6306.128257279294	 Fe hcp (Smith)
