Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
0	 0	 174.3295842097795	 0	 5.813916150560206	 1543.950693494106	 Si PPv (Sakai)
1	 2.510669527289005e-05	 174.3295840886266	 1.674424835069154e-14	 5.813916149692817	 1543.95069323273	 Si PPv (Sakai)
2	 2.510669527289005e-05	 174.3295840886266	 1.674424835069154e-14	 5.813916149692817	 1543.95069323273	 Si PPv (Sakai)
3	 2.568632956172446e-05	 174.329584082968	 1.793094397174447e-14	 5.813916149652305	 1543.950693220522	 Si PPv (Sakai)
4	 2.624092193074979e-05	 174.3295840774329	 1.91176395927974e-14	 5.813916149612676	 1543.95069320858	 Si PPv (Sakai)
5	 2.677301352837457e-05	 174.3295840720112	 2.030433521385033e-14	 5.813916149573859	 1543.950693196884	 Si PPv (Sakai)
6	 2.731172121449207e-05	 174.3295840664113	 2.155481077309207e-14	 5.813916149533767	 1543.950693184802	 Si PPv (Sakai)
7	 2.786074581706295e-05	 174.3295840605893	 2.288101135627528e-14	 5.813916149492086	 1543.950693172242	 Si PPv (Sakai)
8	 2.842074122279486e-05	 174.3295840545317	 2.428864030108201e-14	 5.813916149448715	 1543.950693159173	 Si PPv (Sakai)
9	 2.899198414031191e-05	 174.3295840482282	 2.578284380954496e-14	 5.813916149403587	 1543.950693145574	 Si PPv (Sakai)
10	 2.957470771524294e-05	 174.3295840416687	 2.736896574918248e-14	 5.813916149356626	 1543.950693131422	 Si PPv (Sakai)
11	 3.016914359568043e-05	 174.3295840348429	 2.905266315763344e-14	 5.813916149307754	 1543.950693116696	 Si PPv (Sakai)
12	 3.077552730359981e-05	 174.32958402774	 3.083993903410083e-14	 5.813916149256903	 1543.950693101373	 Si PPv (Sakai)
13	 3.139409899961672e-05	 174.3295840203486	 3.273716541411876e-14	 5.813916149203984	 1543.950693085426	 Si PPv (Sakai)
14	 3.202510365658062e-05	 174.3295840126572	 3.475110628852486e-14	 5.813916149148917	 1543.950693068833	 Si PPv (Sakai)
15	 3.266879116992049e-05	 174.3295840046535	 3.688894175471483e-14	 5.813916149091616	 1543.950693051565	 Si PPv (Sakai)
16	 3.332541645926126e-05	 174.3295839963247	 3.915829362365797e-14	 5.813916149031986	 1543.950693033597	 Si PPv (Sakai)
17	 3.399523956798366e-05	 174.3295839876579	 4.156725258902847e-14	 5.813916148969936	 1543.950693014899	 Si PPv (Sakai)
18	 3.467852576290529e-05	 174.3295839786391	 4.412440705958665e-14	 5.813916148905366	 1543.950692995442	 Si PPv (Sakai)
19	 3.537554564737463e-05	 174.3295839692541	 4.683887380804648e-14	 5.813916148838175	 1543.950692975194	 Si PPv (Sakai)
20	 3.608657525862526e-05	 174.329583959488	 4.972033043729217e-14	 5.813916148768255	 1543.950692954125	 Si PPv (Sakai)
21	 3.681189618635733e-05	 174.3295839493255	 5.277904991874922e-14	 5.813916148695497	 1543.9506929322	 Si PPv (Sakai)
22	 3.755179567837579e-05	 174.3295839387503	 5.602593719473909e-14	 5.813916148619785	 1543.950692909385	 Si PPv (Sakai)
23	 3.830656675659333e-05	 174.3295839277457	 5.947256806581719e-14	 5.813916148540998	 1543.950692885644	 Si PPv (Sakai)
24	 3.90765083307225e-05	 174.3295839162943	 6.313123044993409e-14	 5.813916148459012	 1543.950692860938	 Si PPv (Sakai)
25	 3.98619253210229e-05	 174.329583904378	 6.701496821165989e-14	 5.813916148373698	 1543.95069283523	 Si PPv (Sakai)
26	 4.066312877225997e-05	 174.3295838919778	 7.113762763301383e-14	 5.81391614828492	 1543.950692808478	 Si PPv (Sakai)
27	 4.148043598805398e-05	 174.3295838790741	 7.551390683487386e-14	 5.813916148192535	 1543.950692780639	 Si PPv (Sakai)
28	 4.231417064087025e-05	 174.3295838656465	 8.015940809704746e-14	 5.813916148096402	 1543.95069275167	 Si PPv (Sakai)
29	 4.316466291696894e-05	 174.3295838516737	 8.509069357304905e-14	 5.813916147996363	 1543.950692721525	 Si PPv (Sakai)
30	 4.403224963491464e-05	 174.3295838371336	 9.032534427125267e-14	 5.813916147892263	 1543.950692690156	 Si PPv (Sakai)
31	 4.491727438240817e-05	 174.329583822003	 9.588202275182335e-14	 5.813916147783938	 1543.950692657514	 Si PPv (Sakai)
32	 4.582008765781934e-05	 174.3295838062582	 1.017805396978326e-13	 5.813916147671213	 1543.950692623546	 Si PPv (Sakai)
33	 4.674104699722965e-05	 174.3295837898741	 1.080419244688503e-13	 5.813916147553913	 1543.950692588198	 Si PPv (Sakai)
34	 4.768051712933761e-05	 174.3295837728247	 1.146885001613372e-13	 5.813916147431846	 1543.950692551416	 Si PPv (Sakai)
35	 4.863887011050375e-05	 174.329583755083	 1.217439631330364e-13	 5.813916147304828	 1543.95069251314	 Si PPv (Sakai)
36	 4.96164854741116e-05	 174.329583736621	 1.292334674964553e-13	 5.813916147172649	 1543.95069247331	 Si PPv (Sakai)
37	 5.061375038629505e-05	 174.3295837174094	 1.371837148405318e-13	 5.813916147035106	 1543.950692431862	 Si PPv (Sakai)
38	 5.163105979020917e-05	 174.3295836974177	 1.456230493572561e-13	 5.813916146891976	 1543.950692388732	 Si PPv (Sakai)
39	 5.266881657284763e-05	 174.3295836766143	 1.545815589781933e-13	 5.813916146743034	 1543.950692343851	 Si PPv (Sakai)
40	 5.372743171286958e-05	 174.3295836549663	 1.640911825461677e-13	 5.813916146588045	 1543.950692297147	 Si PPv (Sakai)
41	 5.480732445271143e-05	 174.3295836324392	 1.741858237619911e-13	 5.813916146426765	 1543.950692248547	 Si PPv (Sakai)
42	 5.590892246023504e-05	 174.3295836089975	 1.849014720203121e-13	 5.813916146258935	 1543.950692197973	 Si PPv (Sakai)
43	 5.703266200211658e-05	 174.329583584604	 1.962763307583195e-13	 5.81391614608429	 1543.950692145347	 Si PPv (Sakai)
44	 5.817898811026144e-05	 174.3295835592201	 2.083509535961878e-13	 5.813916145902555	 1543.950692090583	 Si PPv (Sakai)
45	 5.934835476092532e-05	 174.3295835328055	 2.211683889438341e-13	 5.813916145713442	 1543.950692033596	 Si PPv (Sakai)
46	 6.054122505896838e-05	 174.3295835053184	 2.347743335275751e-13	 5.813916145516649	 1543.950691974295	 Si PPv (Sakai)
47	 6.17580714141581e-05	 174.3295834767152	 2.492172952308828e-13	 5.813916145311866	 1543.950691912586	 Si PPv (Sakai)
48	 6.29993757335703e-05	 174.3295834469507	 2.645487660941184e-13	 5.813916145098768	 1543.950691848372	 Si PPv (Sakai)
49	 6.426562960678607e-05	 174.3295834159776	 2.808234058249303e-13	 5.813916144877017	 1543.95069178155	 Si PPv (Sakai)
50	 6.555733451045408e-05	 174.3295833837469	 2.980992367966082e-13	 5.813916144646264	 1543.950691712015	 Si PPv (Sakai)
