Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
0	 0	 163.7343451542042	 0	 5.789126550521035	 300	 Si (PREM, Zeng)
1	 2.514248067535846e-05	 163.7343450337396	 1.674424835069154e-14	 5.789126549611457	 300	 Si (PREM, Zeng)
2	 2.514248067535846e-05	 163.7343450337396	 1.674424835069154e-14	 5.789126549611457	 300	 Si (PREM, Zeng)
3	 2.572294113610052e-05	 163.7343450281131	 1.793094397173634e-14	 5.789126549568975	 300	 Si (PREM, Zeng)
4	 2.627832398395779e-05	 163.7343450226095	 1.911763959278115e-14	 5.789126549527419	 300	 Si (PREM, Zeng)
5	 2.681117398932156e-05	 163.7343450172187	 2.030433521382596e-14	 5.789126549486714	 300	 Si (PREM, Zeng)
6	 2.73506495136646e-05	 163.7343450116505	 2.155481077390273e-14	 5.789126549444672	 300	 Si (PREM, Zeng)
7	 2.790045666045941e-05	 163.7343450058617	 2.288101136034161e-14	 5.789126549400964	 300	 Si (PREM, Zeng)
8	 2.846125024708464e-05	 163.7343449998384	 2.428864030769661e-14	 5.789126549355484	 300	 Si (PREM, Zeng)
9	 2.9033307376283e-05	 163.7343449935707	 2.578284381714332e-14	 5.78912654930816	 300	 Si (PREM, Zeng)
10	 2.961686152694869e-05	 163.7343449870485	 2.73689657586452e-14	 5.789126549258913	 300	 Si (PREM, Zeng)
11	 3.021214467613334e-05	 163.7343449802615	 2.905266316643442e-14	 5.789126549207667	 300	 Si (PREM, Zeng)
12	 3.081939268278579e-05	 163.7343449731989	 3.083993904322855e-14	 5.78912654915434	 300	 Si (PREM, Zeng)
13	 3.143884604987249e-05	 163.7343449658496	 3.273716542481692e-14	 5.789126549098849	 300	 Si (PREM, Zeng)
14	 3.207075009718341e-05	 163.7343449582018	 3.475110629494705e-14	 5.789126549041105	 300	 Si (PREM, Zeng)
15	 3.271535508097817e-05	 163.7343449502436	 3.688894176601273e-14	 5.789126548981015	 300	 Si (PREM, Zeng)
16	 3.33729162815212e-05	 163.7343449419621	 3.915829364059494e-14	 5.789126548918485	 300	 Si (PREM, Zeng)
17	 3.404369411141994e-05	 163.7343449333445	 4.156725260722953e-14	 5.789126548853416	 300	 Si (PREM, Zeng)
18	 3.472795421843449e-05	 163.734344924377	 4.412440708497593e-14	 5.789126548785707	 300	 Si (PREM, Zeng)
19	 3.542596758867598e-05	 163.7343449150453	 4.683887383561399e-14	 5.789126548715248	 300	 Si (PREM, Zeng)
20	 3.613801065578783e-05	 163.7343449053348	 4.972033047362073e-14	 5.789126548641928	 300	 Si (PREM, Zeng)
21	 3.686436540830679e-05	 163.7343448952299	 5.277904996037989e-14	 5.789126548565629	 300	 Si (PREM, Zeng)
22	 3.760531950393879e-05	 163.7343448847148	 5.602593723988275e-14	 5.789126548486235	 300	 Si (PREM, Zeng)
23	 3.836116638231495e-05	 163.7343448737727	 5.947256811274342e-14	 5.789126548403617	 300	 Si (PREM, Zeng)
24	 3.913220537895908e-05	 163.7343448623864	 6.313123049555135e-14	 5.789126548317642	 300	 Si (PREM, Zeng)
25	 3.991874184972516e-05	 163.7343448505378	 6.701496825743721e-14	 5.789126548228178	 300	 Si (PREM, Zeng)
26	 4.072108728347116e-05	 163.734344838208	 7.11376276845398e-14	 5.789126548135082	 300	 Si (PREM, Zeng)
27	 4.153955943247914e-05	 163.7343448253776	 7.551390687877845e-14	 5.789126548038205	 300	 Si (PREM, Zeng)
28	 4.23744824367198e-05	 163.7343448120263	 8.015940815328945e-14	 5.789126547937395	 300	 Si (PREM, Zeng)
29	 4.322618694864964e-05	 163.7343447981329	 8.509069363790342e-14	 5.789126547832492	 300	 Si (PREM, Zeng)
30	 4.409501026779194e-05	 163.7343447836753	 9.032534434589079e-14	 5.789126547723329	 300	 Si (PREM, Zeng)
31	 4.498129647129974e-05	 163.7343447686308	 9.588202283576332e-14	 5.789126547609734	 300	 Si (PREM, Zeng)
32	 4.588539655556398e-05	 163.7343447529754	 1.017805397801369e-13	 5.789126547491525	 300	 Si (PREM, Zeng)
33	 4.680766857078924e-05	 163.7343447366843	 1.080419245684726e-13	 5.789126547368518	 300	 Si (PREM, Zeng)
34	 4.774847776141636e-05	 163.7343447197318	 1.146885002698837e-13	 5.789126547240517	 300	 Si (PREM, Zeng)
35	 4.870819671487482e-05	 163.7343447020909	 1.21743963246744e-13	 5.78912654710732	 300	 Si (PREM, Zeng)
36	 4.968720550702658e-05	 163.7343446837338	 1.292334676229014e-13	 5.789126546968712	 300	 Si (PREM, Zeng)
37	 5.068589185384712e-05	 163.7343446646314	 1.37183714971966e-13	 5.789126546824478	 300	 Si (PREM, Zeng)
38	 5.170465126335292e-05	 163.7343446447532	 1.456230495012847e-13	 5.789126546674386	 300	 Si (PREM, Zeng)
39	 5.274388719629429e-05	 163.734344624068	 1.54581559139011e-13	 5.789126546518201	 300	 Si (PREM, Zeng)
40	 5.38040112149748e-05	 163.734344602543	 1.640911827088731e-13	 5.789126546355674	 300	 Si (PREM, Zeng)
41	 5.48854431633954e-05	 163.7343445801439	 1.741858239479194e-13	 5.789126546186549	 300	 Si (PREM, Zeng)
42	 5.598861131655588e-05	 163.7343445568354	 1.84901472229311e-13	 5.789126546010555	 300	 Si (PREM, Zeng)
43	 5.71139525630842e-05	 163.7343445325805	 1.962763309914168e-13	 5.789126545827417	 300	 Si (PREM, Zeng)
44	 5.826191256823484e-05	 163.7343445073408	 2.08350953844032e-13	 5.789126545636843	 300	 Si (PREM, Zeng)
45	 5.943294595724265e-05	 163.7343444810762	 2.211683892171715e-13	 5.789126545438529	 300	 Si (PREM, Zeng)
46	 6.062751649246463e-05	 163.7343444537453	 2.347743338084081e-13	 5.789126545232166	 300	 Si (PREM, Zeng)
47	 6.184609725945519e-05	 163.7343444253046	 2.492172955284772e-13	 5.789126545017423	 300	 Si (PREM, Zeng)
48	 6.308917084807105e-05	 163.7343443957091	 2.645487663673063e-13	 5.78912654479396	 300	 Si (PREM, Zeng)
49	 6.435722955350576e-05	 163.734344364912	 2.808234060920462e-13	 5.789126544561423	 300	 Si (PREM, Zeng)
50	 6.565077556429862e-05	 163.7343443328644	 2.980992370391197e-13	 5.789126544319445	 300	 Si (PREM, Zeng)
51	 6.697032115938875e-05	 163.7343442995156	 3.164378509458667e-13	 5.789126544067643	 300	 Si (PREM, Zeng)
52	 6.831638891963615e-05	 163.7343442648128	 3.35904628655647e-13	 5.789126543805616	 300	 Si (PREM, Zeng)
53	 6.968951192224575e-05	 163.7343442287009	 3.565689730364859e-13	 5.78912654353295	 300	 Si (PREM, Zeng)
54	 7.109023396909685e-05	 163.7343441911227	 3.785045566695769e-13	 5.789126543249214	 300	 Si (PREM, Zeng)
55	 7.251910977993002e-05	 163.7343441520188	 4.017895841692886e-13	 5.789126542953956	 300	 Si (PREM, Zeng)
56	 7.39767052316387e-05	 163.7343441113271	 4.265070712981036e-13	 5.789126542646711	 300	 Si (PREM, Zeng)
57	 7.546359757822989e-05	 163.7343440689833	 4.52745140884188e-13	 5.789126542326991	 300	 Si (PREM, Zeng)
58	 7.698037566718821e-05	 163.7343440249202	 4.805973367796032e-13	 5.789126541994288	 300	 Si (PREM, Zeng)
59	 7.85276401850496e-05	 163.7343439790679	 5.10162957571472e-13	 5.789126541648077	 300	 Si (PREM, Zeng)
60	 8.010600389794964e-05	 163.734343931354	 5.41547410667448e-13	 5.789126541287811	 300	 Si (PREM, Zeng)
61	 8.171609188153479e-05	 163.7343438817027	 5.748625878492045e-13	 5.789126540912913	 300	 Si (PREM, Zeng)
62	 8.335854177292485e-05	 163.7343438300354	 6.102272642590321e-13	 5.789126540522797	 300	 Si (PREM, Zeng)
63	 8.503400403125162e-05	 163.7343437762703	 6.477675220297443e-13	 5.789126540116838	 300	 Si (PREM, Zeng)
64	 8.674314218836382e-05	 163.7343437203221	 6.876171996538248e-13	 5.789126539694398	 300	 Si (PREM, Zeng)
65	 8.848663311248689e-05	 163.7343436621023	 7.29918369161283e-13	 5.789126539254805	 300	 Si (PREM, Zeng)
66	 9.026516727489962e-05	 163.7343436015186	 7.748218425981039e-13	 5.789126538797362	 300	 Si (PREM, Zeng)
67	 9.207944902336248e-05	 163.7343435384751	 8.224877096924869e-13	 5.789126538321347	 300	 Si (PREM, Zeng)
68	 9.393019687002288e-05	 163.7343434728718	 8.730859088473308e-13	 5.789126537826004	 300	 Si (PREM, Zeng)
69	 9.581814375990762e-05	 163.7343434046047	 9.267968325782756e-13	 5.789126537310549	 300	 Si (PREM, Zeng)
70	 9.774403737791055e-05	 163.7343433335659	 9.838119711046936e-13	 5.789126536774165	 300	 Si (PREM, Zeng)
71	 9.970864043048948e-05	 163.7343432596427	 1.044334594644295e-12	 5.789126536216002	 300	 Si (PREM, Zeng)
72	 0.0001017127309549111	 163.7343431827179	 1.108580478308092e-12	 5.789126535635176	 300	 Si (PREM, Zeng)
73	 0.000103757102635087	 163.7343431026698	 1.176778671647881e-12	 5.789126535030766	 300	 Si (PREM, Zeng)
74	 0.0001058425650952789	 163.7343430193715	 1.249172314590323e-12	 5.789126534401816	 300	 Si (PREM, Zeng)
75	 0.0001079699442390472	 163.7343429326911	 1.326019504870828e-12	 5.789126533747329	 300	 Si (PREM, Zeng)
76	 0.0001101400825690924	 163.7343428424912	 1.407594217968689e-12	 5.789126533066268	 300	 Si (PREM, Zeng)
77	 0.0001123538395238661	 163.7343427486288	 1.494187283994164e-12	 5.789126532357551	 300	 Si (PREM, Zeng)
78	 0.0001146120918140817	 163.7343426509555	 1.586107424410583e-12	 5.789126531620062	 300	 Si (PREM, Zeng)
79	 0.0001169157337688156	 163.7343425493163	 1.683682352624583e-12	 5.789126530852628	 300	 Si (PREM, Zeng)
80	 0.0001192656777012261	 163.7343424435502	 1.787259942841616e-12	 5.789126530054032	 300	 Si (PREM, Zeng)
81	 0.0001216628542545029	 163.7343423334897	 1.897209469662543e-12	 5.789126529223013	 300	 Si (PREM, Zeng)
82	 0.0001241082127763829	 163.7343422189605	 2.013922924849382e-12	 5.78912652835825	 300	 Si (PREM, Zeng)
83	 0.0001266027217016613	 163.734342099781	 2.137816415175107e-12	 5.789126527458376	 300	 Si (PREM, Zeng)
84	 0.0001291473689321155	 163.7343419757625	 2.269331645792101e-12	 5.789126526521966	 300	 Si (PREM, Zeng)
85	 0.0001317431622127902	 163.7343418467085	 2.408937494201553e-12	 5.789126525547532	 300	 Si (PREM, Zeng)
86	 0.0001343911295577047	 163.7343417124145	 2.557131683275397e-12	 5.789126524533535	 300	 Si (PREM, Zeng)
87	 0.00013709231963014	 163.7343415726677	 2.714442554293461e-12	 5.789126523478367	 300	 Si (PREM, Zeng)
88	 0.0001398478021847035	 163.7343414272469	 2.881430952087238e-12	 5.789126522380356	 300	 Si (PREM, Zeng)
89	 0.0001426586684708428	 163.7343412759215	 3.058692223429926e-12	 5.789126521237762	 300	 Si (PREM, Zeng)
90	 0.0001455260316651609	 163.7343411184519	 3.246858339496564e-12	 5.789126520048775	 300	 Si (PREM, Zeng)
91	 0.0001484510273371018	 163.7343409545886	 3.44660015061073e-12	 5.789126518811513	 300	 Si (PREM, Zeng)
92	 0.0001514348138619301	 163.7343407840719	 3.658629775547308e-12	 5.789126517524014	 300	 Si (PREM, Zeng)
93	 0.0001544785729031377	 163.7343406066318	 3.883703141906774e-12	 5.789126516184237	 300	 Si (PREM, Zeng)
94	 0.0001575835098798624	 163.7343404219871	 4.122622681178497e-12	 5.789126514790063	 300	 Si (PREM, Zeng)
95	 0.0001607508544335642	 163.7343402298452	 4.3762401887682e-12	 5.789126513339281	 300	 Si (PREM, Zeng)
96	 0.0001639818609220758	 163.7343400299019	 4.645459861326416e-12	 5.789126511829593	 300	 Si (PREM, Zeng)
97	 0.0001672778089245508	 163.7343398218402	 4.931241521130678e-12	 5.789126510258608	 300	 Si (PREM, Zeng)
98	 0.0001706400037255281	 163.7343396053306	 5.234604036119007e-12	 5.789126508623836	 300	 Si (PREM, Zeng)
99	 0.0001740697768412258	 163.7343393800301	 5.556628953017379e-12	 5.789126506922686	 300	 Si (PREM, Zeng)
100	 0.0001775684865707359	 163.7343391455818	 5.898464355566289e-12	 5.789126505152466	 300	 Si (PREM, Zeng)
101	 0.0001811375185028077	 163.7343389016142	 6.261328954823379e-12	 5.78912650331037	 300	 Si (PREM, Zeng)
102	 0.0001847782860790206	 163.7343386477407	 6.646516435449618e-12	 5.789126501393479	 300	 Si (PREM, Zeng)
103	 0.0001884922311394744	 163.7343383835593	 7.055400066440698e-12	 5.789126499398756	 300	 Si (PREM, Zeng)
104	 0.000192280824512174	 163.7343381086513	 7.489437599011115e-12	 5.789126497323044	 300	 Si (PREM, Zeng)
105	 0.0001961455666030305	 163.7343378225813	 7.950176464844182e-12	 5.789126495163049	 300	 Si (PREM, Zeng)
106	 0.000200087987941125	 163.7343375248959	 8.439259287165219e-12	 5.789126492915353	 300	 Si (PREM, Zeng)
107	 0.0002041096498480468	 163.7343372151237	 8.958429744506681e-12	 5.789126490576393	 300	 Si (PREM, Zeng)
108	 0.0002082121450184518	 163.7343368927739	 9.509538782833136e-12	 5.789126488142465	 300	 Si (PREM, Zeng)
109	 0.000212397098155871	 163.7343365573356	 1.009455121503636e-11	 5.789126485609712	 300	 Si (PREM, Zeng)
110	 0.0002166661666236033	 163.7343362082777	 1.071555272689605e-11	 5.789126482974124	 300	 Si (PREM, Zeng)
111	 0.0002210210410912407	 163.7343358450469	 1.137475731156113e-11	 5.789126480231522	 300	 Si (PREM, Zeng)
112	 0.0002254634462086702	 163.7343354670679	 1.207451516341494e-11	 5.789126477377562	 300	 Si (PREM, Zeng)
113	 0.0002299951413007906	 163.7343350737418	 1.281732105889139e-11	 5.789126474407722	 300	 Si (PREM, Zeng)
114	 0.0002346179210532318	 163.7343346644456	 1.360582324926625e-11	 5.7891264713173	 300	 Si (PREM, Zeng)
115	 0.0002393336162068075	 163.7343342385307	 1.444283289923683e-11	 5.789126468101397	 300	 Si (PREM, Zeng)
116	 0.0002441440943264393	 163.7343337953225	 1.533133411694908e-11	 5.789126464754918	 300	 Si (PREM, Zeng)
117	 0.0002490512605007509	 163.7343333341187	 1.627449458607701e-11	 5.789126461272564	 300	 Si (PREM, Zeng)
118	 0.0002540570580946912	 163.7343328541887	 1.727567685838989e-11	 5.789126457648815	 300	 Si (PREM, Zeng)
119	 0.0002591634695535973	 163.7343323547721	 1.833845034862269e-11	 5.789126453877932	 300	 Si (PREM, Zeng)
120	 0.0002643725171639674	 163.7343318350778	 1.946660405556658e-11	 5.789126449953939	 300	 Si (PREM, Zeng)
121	 0.0002696862638457432	 163.7343312942824	 2.066416006842835e-11	 5.789126445870622	 300	 Si (PREM, Zeng)
122	 0.0002751068139989949	 163.734330731529	 2.193538791287083e-11	 5.789126441621509	 300	 Si (PREM, Zeng)
123	 0.0002806363143334197	 163.7343301459263	 2.328481977249085e-11	 5.789126437199868	 300	 Si (PREM, Zeng)
124	 0.0002862769546744325	 163.7343295365463	 2.471726663616727e-11	 5.789126432598699	 300	 Si (PREM, Zeng)
125	 0.0002920309688806494	 163.7343289024238	 2.623783546214812e-11	 5.789126427810706	 300	 Si (PREM, Zeng)
126	 0.0002979006356985304	 163.734328242554	 2.785194737789847e-11	 5.789126422828309	 300	 Si (PREM, Zeng)
127	 0.0003038882797055129	 163.7343275558916	 2.956535701873977e-11	 5.789126417643611	 300	 Si (PREM, Zeng)
128	 0.0003099962721593252	 163.7343268413487	 3.13841730242916e-11	 5.789126412248399	 300	 Si (PREM, Zeng)
129	 0.0003162270320039455	 163.7343260977932	 3.33148798356453e-11	 5.789126406634125	 300	 Si (PREM, Zeng)
130	 0.0003225830267897508	 163.7343253240472	 3.536436080273117e-11	 5.789126400791897	 300	 Si (PREM, Zeng)
131	 0.0003290667736930683	 163.7343245188849	 3.753992273847411e-11	 5.789126394712455	 300	 Si (PREM, Zeng)
132	 0.0003356808404513996	 163.7343236810307	 3.984932194904288e-11	 5.789126388386172	 300	 Si (PREM, Zeng)
133	 0.0003424278464220168	 163.7343228091571	 4.230079189986036e-11	 5.789126381803023	 300	 Si (PREM, Zeng)
134	 0.0003493104636260589	 163.7343219018829	 4.490307257278624e-11	 5.789126374952578	 300	 Si (PREM, Zeng)
135	 0.0003563314177606814	 163.7343209577707	 4.766544160863665e-11	 5.789126367823986	 300	 Si (PREM, Zeng)
136	 0.0003634934893364423	 163.7343199753248	 5.059774740567189e-11	 5.789126360405951	 300	 Si (PREM, Zeng)
137	 0.0003707995147323559	 163.7343189529888	 5.371044421330668e-11	 5.789126352686723	 300	 Si (PREM, Zeng)
138	 0.0003782523873442752	 163.7343178891429	 5.701462941341928e-11	 5.789126344654072	 300	 Si (PREM, Zeng)
139	 0.0003858550587193344	 163.7343167821017	 6.052208307993781e-11	 5.78912633629527	 300	 Si (PREM, Zeng)
140	 0.0003936105397438509	 163.7343156301115	 6.424530998603107e-11	 5.78912632759708	 300	 Si (PREM, Zeng)
141	 0.0004015219018043456	 163.7343144313471	 6.819758417151746e-11	 5.789126318545716	 300	 Si (PREM, Zeng)
142	 0.0004095922780186271	 163.7343131839093	 7.239299627361169e-11	 5.789126309126838	 300	 Si (PREM, Zeng)
143	 0.0004178248645036173	 163.7343118858219	 7.684650377748805e-11	 5.789126299325527	 300	 Si (PREM, Zeng)
